onset duration sample trial eventIdentifier StimulusOn StimulusOff TargetOn TargetOff SFIX EFIX SSACC ESACC num_trial num_block dir_target proba switch
930.325 2.283 1802085 254 "TRIALID 53" 1802680 1803148 1803448 1804224 "[1802646, 1802870, 1803658, 1803897]" "[1802855.0, 1803623.0, 1803878.0, 1804336.0]" "[1802856, 1803624, 1803879]" "[1802869.0, 1803657.0, 1803896.0]" 54 2 0.0 0.023968294365495746 0.0
933.708 2.307 1805468 255 "TRIALID 54" 1806070 1806557 1806857 1807639 "[1806029, 1806318, 1806425, 1806584, 1807087, 1807271, 1807544]" "[1806309.0, 1806402.0, 1806575.0, 1807059.0, 1807249.0, 1807526.0, 1807743.0]" "[1806310, 1806403, 1806576, 1807060, 1807250, 1807527]" "[1806317.0, 1806424.0, 1806583.0, 1807086.0, 1807270.0, 1807543.0]" 55 2 0.0 0.023968294365495746 0.0
937.115 2.32 1808875 256 "TRIALID 55" 1809472 1809996 1810297 1811070 "[1809436, 1809652, 1810513, 1810875]" "[1809642.0, 1810487.0, 1810857.0, 1811176.0]" "[1809643, 1810488, 1810858]" "[1809651.0, 1810512.0, 1810874.0]" 56 2 0.0 0.023968294365495746 0.0
940.536 2.424 1812296 257 "TRIALID 56" 1812899 1813504 1813804 1814587 "[1812864, 1813096, 1814038, 1814246]" "[1813071.0, 1814011.0, 1814227.0, 1814687.0]" "[1813072, 1814012, 1814228]" "[1813095.0, 1814037.0, 1814245.0]" 57 2 0.0 0.023968294365495746 0.0
944.061 2.59 1815821 258 "TRIALID 57" 1816457 1817212 1817513 1818285 "[1816381, 1816650, 1817726, 1817950]" "[1816626.0, 1817699.0, 1817930.0, 1818392.0]" "[1816627, 1817700, 1817931]" "[1816649.0, 1817725.0, 1817949.0]" 58 2 0.0 0.023968294365495746 0.0
947.751 2.359 1819511 259 "TRIALID 58" 1820114 1820652 1820953 1821735 "[1820080, 1820392, 1821203, 1821387]" "[1820371.0, 1821177.0, 1821367.0, 1821838.0]" "[1820372, 1821178, 1821368]" "[1820391.0, 1821202.0, 1821386.0]" 59 2 0.0 0.023968294365495746 0.0
951.21 2.305 1822970 260 "TRIALID 59" 1823570 1824076 1824377 1825151 "[1823536, 1824589, 1825011]" "[1824562.0, 1824993.0, 1825256.0]" "[1824563, 1824994]" "[1824588.0, 1825010.0]" 60 2 0.0 0.023968294365495746 0.0
954.615 2.441 1826375 261 "TRIALID 60" 1826978 1827601 1827901 1828682 "[1826936, 1827144, 1828202]" "[1827129.0, 1828180.0, 1828784.0]" "[1827130, 1828181]" "[1827143.0, 1828201.0]" 61 2 0.0 0.023968294365495746 0.0
958.157 2.564 1829917 262 "TRIALID 61" 1830516 1831266 1831566 1832348 "[1830478, 1830687, 1831827]" "[1830671.0, 1831801.0, 1832448.0]" "[1830672, 1831802]" "[1830686.0, 1831826.0]" 62 2 0.0 0.023968294365495746 0.0
961.822 2.595 1833582 263 "TRIALID 62" 1834182 1834965 1835266 1836046 "[1834143, 1834436, 1834502, 1835531, 1835725]" "[1834416.0, 1834488.0, 1835507.0, 1835706.0, 1836146.0]" "[1834417, 1834489, 1835508, 1835707]" "[1834435.0, 1834501.0, 1835530.0, 1835724.0]" 63 2 0.0 0.023968294365495746 0.0
965.518 2.478 1837278 264 "TRIALID 63" 1837880 1838556 1838857 1839629 "[1837839, 1838049, 1838245, 1839078]" "[1838031.0, 1838235.0, 1839052.0, 1839736.0]" "[1838032, 1838236, 1839053]" "[1838048.0, 1838244.0, 1839077.0]" 64 2 0.0 0.023968294365495746 0.0
969.101 2.515 1840861 265 "TRIALID 64" 1841463 1842163 1842464 1843245 "[1841424, 1841691, 1841918, 1842725]" "[1841675.0, 1841900.0, 1842699.0, 1843344.0]" "[1841676, 1841901, 1842700]" "[1841690.0, 1841917.0, 1842724.0]" 65 2 0.0 0.023968294365495746 0.0
972.716 2.355 1844476 266 "TRIALID 65" 1845078 1845613 1845913 1846694 "[1845040, 1845307, 1845555, 1846139]" "[1845298.0, 1845536.0, 1846113.0, 1846799.0]" "[1845299, 1845537, 1846114]" "[1845306.0, 1845554.0, 1846138.0]" 66 2 0.0 0.023968294365495746 0.0
976.172 2.468 1847932 267 "TRIALID 66" 1848527 1849181 1849481 1850260 "[1848494, 1848723, 1849721, 1849883]" "[1848712.0, 1849697.0, 1849862.0, 1850367.0]" "[1848713, 1849698, 1849863]" "[1848722.0, 1849720.0, 1849882.0]" 67 2 0.0 0.023968294365495746 0.0
979.741 2.371 1851501 268 "TRIALID 67" 1852109 1852659 1852960 1853741 "[1852062, 1852277, 1853199]" "[1852257.0, 1853173.0, 1853841.0]" "[1852258, 1853174]" "[1852276.0, 1853198.0]" 68 2 0.0 0.023968294365495746 0.0
983.212 2.512 1854972 269 "TRIALID 68" 1855567 1856285 1856585 1857358 "[1855533, 1856817, 1856987]" "[1856791.0, 1856967.0, 1857465.0]" "[1856792, 1856968]" "[1856816.0, 1856986.0]" 69 2 0.0 0.023968294365495746 0.0
986.825 2.39 1858585 270 "TRIALID 69" 1859191 1859758 1860058 1860839 "[1859152, 1859411, 1860276, 1860448]" "[1859401.0, 1860250.0, 1860426.0, 1860943.0]" "[1859402, 1860251, 1860427]" "[1859410.0, 1860275.0, 1860447.0]" 70 2 0.0 0.023968294365495746 0.0
990.316 2.387 1862076 271 "TRIALID 70" 1862673 1863244 1863545 1864322 "[1862640, 1862831, 1863780]" "[1862816.0, 1863754.0, 1864414.0]" "[1862817, 1863755, 1864415]" "[1862830.0, 1863779.0, 1864431.0]" 71 2 0.0 0.023968294365495746 0.0
993.804 2.571 1865564 272 "TRIALID 71" 1866172 1866922 1867223 1868005 "[1866124, 1866201, 1866299, 1866541, 1867474]" "[1866179.0, 1866273.0, 1866532.0, 1867450.0, 1868104.0]" "[1866180, 1866274, 1866533, 1867451]" "[1866200.0, 1866298.0, 1866540.0, 1867473.0]" 72 2 0.0 0.023968294365495746 0.0
997.475 2.432 1869235 273 "TRIALID 72" 1869846 1870454 1870755 1871536 "[1869797, 1870319, 1870990]" "[1870306.0, 1870964.0, 1871636.0]" "[1870307, 1870965]" "[1870318.0, 1870989.0]" 73 2 0.0 0.023968294365495746 0.0
1001.007 2.545 1872767 274 "TRIALID 73" 1873369 1874093 1874393 1875168 "[1873328, 1873580, 1873727, 1874604, 1874801]" "[1873563.0, 1873705.0, 1874575.0, 1874780.0, 1875280.0]" "[1873564, 1873706, 1874576, 1874781]" "[1873579.0, 1873726.0, 1874603.0, 1874800.0]" 74 2 0.0 0.023968294365495746 0.0
1004.652 2.628 1876412 275 "TRIALID 74" 1877010 1877821 1878121 1878901 "[1876973, 1877195, 1877427, 1878071, 1878484, 1878978]" "[1877184.0, 1877410.0, 1878048.0, 1878465.0, 1878959.0, 1879007.0]" "[1877185, 1877411, 1878049, 1878466, 1878960]" "[1877194.0, 1877426.0, 1878070.0, 1878483.0, 1878977.0]" 75 2 0.0 0.023968294365495746 0.0
1008.381 2.557 1880141 276 "TRIALID 75" 1880750 1881485 1881785 1882567 "[1880705, 1882017, 1882204]" "[1881991.0, 1882184.0, 1882666.0]" "[1881992, 1882185]" "[1882016.0, 1882203.0]" 76 2 0.0 0.023968294365495746 0.0
1012.039 2.551 1883799 277 "TRIALID 76" 1884408 1885132 1885433 1886216 "[1884368, 1884594, 1885661, 1885884]" "[1884574.0, 1885627.0, 1885866.0, 1886319.0]" "[1884575, 1885628, 1885867]" "[1884593.0, 1885660.0, 1885883.0]" 77 2 0.0 0.023968294365495746 0.0
1015.69 2.344 1887450 278 "TRIALID 77" 1888048 1888582 1888882 1889664 "[1888011, 1888315, 1889127]" "[1888292.0, 1889087.0, 1889762.0]" "[1888293, 1889088]" "[1888314.0, 1889126.0]" 78 2 0.0 0.023968294365495746 0.0
1019.134 2.484 1890894 279 "TRIALID 78" 1891498 1892165 1892465 1893246 "[1891456, 1892715, 1893073]" "[1892678.0, 1893054.0, 1893346.0]" "[1892679, 1893055]" "[1892714.0, 1893072.0]" 79 2 0.0 0.023968294365495746 0.0
1022.718 2.385 1894478 280 "TRIALID 79" 1895079 1895648 1895948 1896729 "[1895040, 1895088, 1895289, 1896183, 1896702]" "[1895064.0, 1895269.0, 1896155.0, 1896683.0, 1896831.0]" "[1895065, 1895270, 1896156, 1896684]" "[1895087.0, 1895288.0, 1896182.0, 1896701.0]" 80 2 0.0 0.023968294365495746 0.0
1026.203 2.646 1897963 281 "TRIALID 80" 1898570 1899396 1899697 1900478 "[1898529, 1899930, 1900084, 1900423]" "[1899906.0, 1900058.0, 1900402.0, 1900577.0]" "[1899907, 1900059, 1900403]" "[1899929.0, 1900083.0, 1900422.0]" 81 2 1.0 0.9861243210655201 1.0
1029.95 2.444 1901710 282 "TRIALID 81" 1902309 1902957 1903257 1904027 "[1902271, 1902493, 1903459, 1903615, 1904041]" "[1902466.0, 1903437.0, 1903590.0, 1904022.0, 1904126.0]" "[1902467, 1903438, 1903591, 1904023]" "[1902492.0, 1903458.0, 1903614.0, 1904040.0]" 82 2 1.0 0.9861243210655201 0.0
1033.494 2.549 1905254 283 "TRIALID 82" 1905850 1906594 1906894 1907676 "[1905814, 1906026, 1906189, 1907121, 1907281]" "[1905994.0, 1906168.0, 1907098.0, 1907258.0, 1907784.0]" "[1905995, 1906169, 1907099, 1907259]" "[1906025.0, 1906188.0, 1907120.0, 1907280.0]" 83 2 1.0 0.9861243210655201 0.0
1037.144 2.585 1908904 284 "TRIALID 83" 1909507 1910276 1910576 1911357 "[1909472, 1909718, 1910791, 1910954]" "[1909695.0, 1910766.0, 1910932.0, 1911456.0]" "[1909696, 1910767, 1910933]" "[1909717.0, 1910790.0, 1910953.0]" 84 2 1.0 0.9861243210655201 0.0
1040.829 2.595 1912589 285 "TRIALID 84" 1913191 1913964 1914265 1915041 "[1913149, 1913415, 1913570, 1914480, 1914676]" "[1913383.0, 1913558.0, 1914457.0, 1914654.0, 1915152.0]" "[1913384, 1913559, 1914458, 1914655]" "[1913414.0, 1913569.0, 1914479.0, 1914675.0]" 85 2 1.0 0.9861243210655201 0.0
1044.524 2.63 1916284 286 "TRIALID 85" 1916906 1917693 1917994 1918772 "[1916845, 1917093, 1918200, 1918358]" "[1917066.0, 1918176.0, 1918335.0, 1918881.0]" "[1917067, 1918177, 1918336]" "[1917092.0, 1918199.0, 1918357.0]" 86 2 1.0 0.9861243210655201 0.0
1048.254 2.323 1920014 287 "TRIALID 86" 1920612 1921123 1921423 1922205 "[1920576, 1920838, 1921653, 1921820]" "[1920817.0, 1921629.0, 1921796.0, 1922304.0]" "[1920818, 1921630, 1921797]" "[1920837.0, 1921652.0, 1921819.0]" 87 2 1.0 0.9861243210655201 0.0
1051.678 2.434 1923438 288 "TRIALID 87" 1924036 1924655 1924955 1925736 "[1923999, 1924217, 1925183, 1925340]" "[1924193.0, 1925158.0, 1925317.0, 1925839.0]" "[1924194, 1925159, 1925318]" "[1924216.0, 1925182.0, 1925339.0]" 88 2 1.0 0.9861243210655201 0.0
1055.212 2.575 1926972 289 "TRIALID 88" 1927570 1928349 1928649 1929420 "[1927533, 1927786, 1928867, 1929047]" "[1927765.0, 1928841.0, 1929028.0, 1929528.0]" "[1927766, 1928842, 1929029]" "[1927785.0, 1928866.0, 1929046.0]" 89 2 1.0 0.9861243210655201 0.0
1058.887 2.337 1930647 290 "TRIALID 89" 1931251 1931770 1932070 1932852 "[1931216, 1931468, 1932284, 1932451]" "[1931446.0, 1932261.0, 1932428.0, 1932951.0]" "[1931447, 1932262, 1932429]" "[1931467.0, 1932283.0, 1932450.0]" 90 2 1.0 0.9861243210655201 0.0
1062.324 2.298 1934084 291 "TRIALID 90" 1934690 1935168 1935469 1936251 "[1934645, 1934888, 1935697, 1935864]" "[1934866.0, 1935675.0, 1935840.0, 1936351.0]" "[1934867, 1935676, 1935841]" "[1934887.0, 1935696.0, 1935863.0]" 91 2 1.0 0.9861243210655201 0.0
1065.723 2.632 1937483 292 "TRIALID 91" 1938081 1938901 1939201 1939983 "[1938044, 1938127, 1938214, 1938322, 1939438, 1939599]" "[1938103.0, 1938184.0, 1938295.0, 1939415.0, 1939577.0, 1940082.0]" "[1938104, 1938185, 1938296, 1939416, 1939578]" "[1938126.0, 1938213.0, 1938321.0, 1939437.0, 1939598.0]" 92 2 1.0 0.9861243210655201 0.0
1069.454 2.483 1941214 293 "TRIALID 92" 1941816 1942482 1942783 1943565 "[1941776, 1942003, 1942995, 1943168]" "[1941977.0, 1942973.0, 1943144.0, 1943665.0]" "[1941978, 1942974, 1943145]" "[1942002.0, 1942994.0, 1943167.0]" 93 2 1.0 0.9861243210655201 0.0
1073.037 2.574 1944797 294 "TRIALID 93" 1945394 1946173 1946473 1947247 "[1945358, 1945614, 1946703, 1946854]" "[1945593.0, 1946680.0, 1946831.0, 1947352.0]" "[1945594, 1946681, 1946832]" "[1945613.0, 1946702.0, 1946853.0]" 94 2 1.0 0.9861243210655201 0.0
1076.712 2.418 1948472 295 "TRIALID 94" 1949070 1949681 1949982 1950762 "[1949032, 1949063, 1949427, 1950226, 1950381]" "[1949050.0, 1949408.0, 1950202.0, 1950359.0, 1950862.0]" "[1949051, 1949409, 1950203, 1950360]" "[1949062.0, 1949426.0, 1950225.0, 1950380.0]" 95 2 1.0 0.9861243210655201 0.0
1080.231 2.652 1951991 296 "TRIALID 95" 1952596 1953430 1953731 1954512 "[1952561, 1952853, 1953969, 1954126, 1954560]" "[1952843.0, 1953945.0, 1954105.0, 1954541.0, 1954612.0]" "[1952844, 1953946, 1954106, 1954542]" "[1952852.0, 1953968.0, 1954125.0, 1954559.0]" 96 2 1.0 0.9861243210655201 0.0
1083.983 2.401 1955743 297 "TRIALID 96" 1956345 1956928 1957229 1958011 "[1956304, 1956519, 1957474, 1957646]" "[1956497.0, 1957451.0, 1957627.0, 1958111.0]" "[1956498, 1957452, 1957628]" "[1956518.0, 1957473.0, 1957645.0]" 97 2 1.0 0.9861243210655201 0.0
1087.484 2.639 1959244 298 "TRIALID 97" 1959841 1960684 1960985 1961760 "[1959805, 1959996, 1960163, 1960285, 1960418, 1961230, 1961394]" "[1959980.0, 1960152.0, 1960266.0, 1960402.0, 1961209.0, 1961376.0, 1961864.0]" "[1959981, 1960153, 1960267, 1960403, 1961210, 1961377]" "[1959995.0, 1960162.0, 1960284.0, 1960417.0, 1961229.0, 1961393.0]" 98 2 1.0 0.9861243210655201 0.0
1091.223 2.506 1962983 299 "TRIALID 98" 1963581 1964277 1964578 1965358 "[1963544, 1963881, 1963962, 1964102, 1964836, 1964998, 1965322]" "[1963862.0, 1963947.0, 1964081.0, 1964812.0, 1964978.0, 1965300.0, 1965457.0]" "[1963863, 1963948, 1964082, 1964813, 1964979, 1965301]" "[1963880.0, 1963961.0, 1964101.0, 1964835.0, 1964997.0, 1965321.0]" 99 2 1.0 0.9861243210655201 0.0
1094.83 2.283 1966590 300 "TRIALID 99" 1967188 1967660 1967960 1968741 "[1967151, 1967197, 1967738, 1968196, 1968353]" "[1967179.0, 1967720.0, 1968174.0, 1968332.0, 1968841.0]" "[1967180, 1967721, 1968175, 1968333]" "[1967196.0, 1967737.0, 1968195.0, 1968352.0]" 100 2 1.0 0.9861243210655201 0.0
1105.447 2.397 1977207 301 "TRIALID 100" 1977822 1978390 1978690 1979472 "[1977776, 1978273, 1978902, 1979054, 1979412]" "[1978264.0, 1978880.0, 1979031.0, 1979405.0, 1979571.0]" "[1978265, 1978881, 1979032, 1979406]" "[1978272.0, 1978901.0, 1979053.0, 1979411.0]" 101 2 1.0 0.9861243210655201 0.0
1108.944 2.314 1980704 302 "TRIALID 101" 1981316 1981805 1982105 1982887 "[1981265, 1981436, 1981570, 1981743, 1982345, 1982523, 1982828]" "[1981419.0, 1981544.0, 1981734.0, 1982322.0, 1982502.0, 1982808.0, 1982987.0]" "[1981420, 1981545, 1981735, 1982323, 1982503, 1982809]" "[1981435.0, 1981569.0, 1981742.0, 1982344.0, 1982522.0, 1982827.0]" 102 2 1.0 0.9861243210655201 0.0
1112.358 2.25 1984118 303 "TRIALID 102" 1984720 1985153 1985453 1986236 "[1984679, 1985697, 1985853]" "[1985673.0, 1985828.0, 1986336.0]" "[1985674, 1985829]" "[1985696.0, 1985852.0]" 103 2 1.0 0.9861243210655201 0.0
1115.709 2.632 1987469 304 "TRIALID 103" 1988069 1988886 1989186 1989968 "[1988030, 1988328, 1989424, 1989586]" "[1988309.0, 1989399.0, 1989566.0, 1990068.0]" "[1988310, 1989400, 1989567]" "[1988327.0, 1989423.0, 1989585.0]" 104 2 1.0 0.9861243210655201 0.0
1119.441 2.507 1991201 305 "TRIALID 104" 1991818 1992509 1992810 1993583 "[1991762, 1991832, 1992014, 1993040]" "[1991822.0, 1991990.0, 1993016.0, 1993688.0]" "[1991823, 1991991, 1993017]" "[1991831.0, 1992013.0, 1993039.0]" 105 2 1.0 0.9861243210655201 0.0
1123.048 2.435 1994808 306 "TRIALID 105" 1995410 1996045 1996345 1997116 "[1995376, 1995588, 1996565, 1996766, 1997131]" "[1995566.0, 1996541.0, 1996748.0, 1997113.0, 1997224.0]" "[1995567, 1996542, 1996749, 1997114]" "[1995587.0, 1996564.0, 1996765.0, 1997130.0]" 106 2 1.0 0.9861243210655201 0.0
1126.584 2.4 1998344 307 "TRIALID 106" 1998949 1999533 1999834 2000614 "[1998912, 1999156, 2000048, 2000243]" "[1999133.0, 2000024.0, 2000223.0, 2000713.0]" "[1999134, 2000025, 2000224]" "[1999155.0, 2000047.0, 2000242.0]" 107 2 1.0 0.9861243210655201 0.0
1130.085 2.597 2001845 308 "TRIALID 107" 2002458 2003232 2003532 2004314 "[2002405, 2002650, 2003760, 2003909, 2004078, 2004316]" "[2002628.0, 2003739.0, 2003886.0, 2004057.0, 2004305.0, 2004413.0]" "[2002629, 2003740, 2003887, 2004058, 2004306]" "[2002649.0, 2003759.0, 2003908.0, 2004077.0, 2004315.0]" 108 2 1.0 0.9861243210655201 0.0
1133.783 2.499 2005543 309 "TRIALID 108" 2006147 2006831 2007131 2007913 "[2006113, 2006324, 2007359, 2007518]" "[2006302.0, 2007334.0, 2007496.0, 2008012.0]" "[2006303, 2007335, 2007497]" "[2006323.0, 2007358.0, 2007517.0]" 109 2 1.0 0.9861243210655201 0.0
1137.382 2.49 2009142 310 "TRIALID 109" 2009756 2010413 2010714 2011495 "[2009713, 2010295, 2010940, 2011099]" "[2010275.0, 2010918.0, 2011077.0, 2011600.0]" "[2010276, 2010919, 2011078]" "[2010294.0, 2010939.0, 2011098.0]" 110 2 1.0 0.9861243210655201 0.0
1140.973 2.509 2012733 311 "TRIALID 110" 2013328 2014028 2014329 2015111 "[2013294, 2013553, 2014557]" "[2013533.0, 2014531.0, 2015210.0]" "[2013534, 2014532]" "[2013552.0, 2014556.0]" 111 2 1.0 0.9861243210655201 0.0
1144.583 2.455 2016343 312 "TRIALID 111" 2016953 2017582 2017882 2018660 "[2016913, 2017184, 2017635, 2018145, 2018342]" "[2017173.0, 2017618.0, 2018121.0, 2018326.0, 2018749.0]" "[2017174, 2017619, 2018122, 2018327, 2018750]" "[2017183.0, 2017634.0, 2018144.0, 2018341.0, 2018767.0]" 112 2 1.0 0.9861243210655201 0.0
1148.139 2.287 2019899 313 "TRIALID 112" 2020493 2020989 2021290 2022058 "[2020459, 2020698, 2021509]" "[2020675.0, 2021483.0, 2022157.0]" "[2020676, 2021484]" "[2020697.0, 2021508.0]" 113 2 1.0 0.9861243210655201 0.0
1151.526 2.489 2023286 314 "TRIALID 113" 2023892 2024559 2024860 2025641 "[2023846, 2024121, 2024407, 2025078, 2025259]" "[2024110.0, 2024386.0, 2025054.0, 2025238.0, 2025743.0]" "[2024111, 2024387, 2025055, 2025239]" "[2024120.0, 2024406.0, 2025077.0, 2025258.0]" 114 2 1.0 0.9861243210655201 0.0
1155.116 2.646 2026876 315 "TRIALID 114" 2027474 2028308 2028608 2029390 "[2027437, 2027659, 2028353, 2028806, 2028953]" "[2027633.0, 2028332.0, 2028785.0, 2028929.0, 2029489.0]" "[2027634, 2028333, 2028786, 2028930]" "[2027658.0, 2028352.0, 2028805.0, 2028952.0]" 115 2 1.0 0.9861243210655201 0.0
1158.863 2.508 2030623 316 "TRIALID 115" 2031223 2031923 2032223 2033005 "[2031184, 2031506, 2032447, 2032623]" "[2031497.0, 2032424.0, 2032602.0, 2033112.0]" "[2031498, 2032425, 2032603]" "[2031505.0, 2032446.0, 2032622.0]" 116 2 1.0 0.9861243210655201 0.0
1162.471 2.507 2034231 317 "TRIALID 116" 2034839 2035522 2035822 2036604 "[2034792, 2035158, 2036034, 2036218]" "[2035137.0, 2036008.0, 2036199.0, 2036704.0]" "[2035138, 2036009, 2036200]" "[2035157.0, 2036033.0, 2036217.0]" 117 2 1.0 0.9861243210655201 0.0
1166.078 2.28 2037838 318 "TRIALID 117" 2038437 2038905 2039205 2039986 "[2038399, 2038614, 2039439, 2039687]" "[2038593.0, 2039414.0, 2039668.0, 2040085.0]" "[2038594, 2039415, 2039669]" "[2038613.0, 2039438.0, 2039686.0]" 118 2 1.0 0.9861243210655201 0.0
1169.458 2.313 2041218 319 "TRIALID 118" 2041836 2042319 2042620 2043402 "[2041779, 2042147, 2042884, 2043332]" "[2042126.0, 2042854.0, 2043312.0, 2043500.0]" "[2042127, 2042855, 2043313]" "[2042146.0, 2042883.0, 2043331.0]" 119 2 0.0 0.010249871156750226 1.0
1172.871 2.335 2044631 320 "TRIALID 119" 2045235 2045752 2046052 2046835 "[2045200, 2045470, 2045799, 2046295]" "[2045454.0, 2045786.0, 2046255.0, 2046935.0]" "[2045455, 2045787, 2046256]" "[2045469.0, 2045798.0, 2046294.0]" 120 2 0.0 0.010249871156750226 0.0
1176.306 2.6 2048066 321 "TRIALID 120" 2048683 2049451 2049752 2050534 "[2048627, 2048933, 2049958, 2050086, 2050285]" "[2048912.0, 2049932.0, 2050062.0, 2050263.0, 2050633.0]" "[2048913, 2049933, 2050063, 2050264]" "[2048932.0, 2049957.0, 2050085.0, 2050284.0]" 121 2 0.0 0.010249871156750226 0.0
1180.006 2.49 2051766 322 "TRIALID 121" 2052373 2053037 2053338 2054116 "[2052336, 2052567, 2053549, 2053702]" "[2052547.0, 2053522.0, 2053676.0, 2054224.0]" "[2052548, 2053523, 2053677]" "[2052566.0, 2053548.0, 2053701.0]" 122 2 0.0 0.010249871156750226 0.0
1183.597 2.439 2055357 323 "TRIALID 122" 2055964 2056583 2056883 2057665 "[2055918, 2056177, 2056569, 2057119, 2057323]" "[2056161.0, 2056550.0, 2057089.0, 2057300.0, 2057764.0]" "[2056162, 2056551, 2057090, 2057301]" "[2056176.0, 2056568.0, 2057118.0, 2057322.0]" 123 2 0.0 0.010249871156750226 0.0
1187.137 2.398 2058897 324 "TRIALID 123" 2059498 2060082 2060382 2061164 "[2059457, 2059692, 2060600, 2060796]" "[2059675.0, 2060572.0, 2060773.0, 2061263.0]" "[2059676, 2060573, 2060774]" "[2059691.0, 2060599.0, 2060795.0]" 124 2 0.0 0.010249871156750226 0.0
1190.635 2.447 2062395 325 "TRIALID 124" 2062994 2063631 2063931 2064713 "[2062956, 2063262, 2064166, 2064442, 2064751]" "[2063249.0, 2064136.0, 2064419.0, 2064728.0, 2064811.0]" "[2063250, 2064137, 2064420, 2064729]" "[2063261.0, 2064165.0, 2064441.0, 2064750.0]" 125 2 0.0 0.010249871156750226 0.0
1194.183 2.439 2065943 326 "TRIALID 125" 2066546 2067165 2067466 2068245 "[2066503, 2067685, 2067833]" "[2067650.0, 2067807.0, 2068351.0]" "[2067651, 2067808]" "[2067684.0, 2067832.0]" 126 2 0.0 0.010249871156750226 0.0
1197.722 2.56 2069482 327 "TRIALID 126" 2070092 2070828 2071129 2071911 "[2070049, 2070336, 2071355, 2071494, 2071865]" "[2070321.0, 2071320.0, 2071470.0, 2071841.0, 2072011.0]" "[2070322, 2071321, 2071471, 2071842]" "[2070335.0, 2071354.0, 2071493.0, 2071864.0]" 127 2 0.0 0.010249871156750226 0.0
1201.382 2.564 2073142 328 "TRIALID 127" 2073749 2074495 2074795 2075576 "[2073703, 2074017, 2075017, 2075160]" "[2073996.0, 2074991.0, 2075136.0, 2075675.0]" "[2073997, 2074992, 2075137]" "[2074016.0, 2075016.0, 2075159.0]" 128 2 0.0 0.010249871156750226 0.0
1205.047 2.585 2076807 329 "TRIALID 128" 2077423 2078176 2078476 2079258 "[2077367, 2077618, 2078693, 2078852, 2079172]" "[2077598.0, 2078666.0, 2078827.0, 2079150.0, 2079360.0]" "[2077599, 2078667, 2078828, 2079151]" "[2077617.0, 2078692.0, 2078851.0, 2079171.0]" 129 2 0.0 0.010249871156750226 0.0
1208.733 2.562 2080493 330 "TRIALID 129" 2081092 2081842 2082142 2082924 "[2081054, 2081262, 2082349, 2082502]" "[2081248.0, 2082323.0, 2082477.0, 2083023.0]" "[2081249, 2082324, 2082478]" "[2081261.0, 2082348.0, 2082501.0]" 130 2 0.0 0.010249871156750226 0.0
1212.396 2.398 2084156 331 "TRIALID 130" 2084754 2085341 2085641 2086423 "[2084721, 2085884, 2086263]" "[2085854.0, 2086245.0, 2086522.0]" "[2085855, 2086246]" "[2085883.0, 2086262.0]" 131 2 0.0 0.010249871156750226 0.0
1215.894 2.434 2087654 332 "TRIALID 131" 2088261 2088873 2089174 2089955 "[2088214, 2088379, 2088498, 2088862, 2089408, 2089933]" "[2088356.0, 2088473.0, 2088852.0, 2089367.0, 2089913.0, 2090055.0]" "[2088357, 2088474, 2088853, 2089368, 2089914]" "[2088378.0, 2088497.0, 2088861.0, 2089407.0, 2089932.0]" 132 2 0.0 0.010249871156750226 0.0
1219.428 2.282 2091188 333 "TRIALID 132" 2091784 2092256 2092556 2093337 "[2091748, 2092793]" "[2092753.0, 2093439.0]" 2092754 2092792.0 133 2 0.0 0.010249871156750226 0.0
1222.81 2.487 2094570 334 "TRIALID 133" 2095174 2095838 2096138 2096920 "[2095137, 2095240, 2095393, 2095739, 2096357, 2096523]" "[2095215.0, 2095369.0, 2095721.0, 2096331.0, 2096500.0, 2097025.0]" "[2095216, 2095370, 2095722, 2096332, 2096501]" "[2095239.0, 2095392.0, 2095738.0, 2096356.0, 2096522.0]" 134 2 0.0 0.010249871156750226 0.0
1226.397 2.475 2098157 335 "TRIALID 134" 2098752 2099419 2099720 2100502 "[2098718, 2099003, 2099128, 2099670, 2099804, 2099964, 2100117]" "[2098982.0, 2099104.0, 2099654.0, 2099781.0, 2099936.0, 2100093.0, 2100601.0]" "[2098983, 2099105, 2099655, 2099782, 2099937, 2100094]" "[2099002.0, 2099127.0, 2099669.0, 2099803.0, 2099963.0, 2100116.0]" 135 2 0.0 0.010249871156750226 0.0
1229.973 2.471 2101733 336 "TRIALID 135" 2102339 2103005 2103305 2104084 "[2102293, 2102553, 2103514, 2103686, 2103971]" "[2102538.0, 2103483.0, 2103664.0, 2103951.0, 2104185.0]" "[2102539, 2103484, 2103665, 2103952]" "[2102552.0, 2103513.0, 2103685.0, 2103970.0]" 136 2 0.0 0.010249871156750226 0.0
1233.545 2.356 2105305 337 "TRIALID 136" 2105900 2106461 2106761 2107533 "[2105865, 2106096, 2106303, 2106977, 2107150]" "[2106080.0, 2106283.0, 2106949.0, 2107127.0, 2107642.0]" "[2106081, 2106284, 2106950, 2107128]" "[2106095.0, 2106302.0, 2106976.0, 2107149.0]" 137 2 0.0 0.010249871156750226 0.0
1237.001 2.614 2108761 338 "TRIALID 137" 2109366 2110157 2110458 2111233 "[2109329, 2109534, 2110666, 2110844]" "[2109516.0, 2110640.0, 2110821.0, 2111343.0]" "[2109517, 2110641, 2110822]" "[2109533.0, 2110665.0, 2110843.0]" 138 2 0.0 0.010249871156750226 0.0
